Radical SAM family enzyme, similar to coproporphyrinogen III oxidase, oxygen-independent, clustered with nucleoside-triphosphatase RdgB										fig|6666666.104740.peg.1429	
RecA protein	fig|6666666.104566.peg.899	fig|6666666.104573.peg.1071	fig|6666666.104574.peg.706	fig|6666666.104604.peg.1662	fig|6666666.104655.peg.1661	fig|6666666.104664.peg.4700	fig|6666666.104681.peg.3869	fig|6666666.104683.peg.1779	fig|6666666.104692.peg.3687	fig|6666666.104740.peg.6340	
RecA/RadA recombinase						fig|6666666.104664.peg.1087		fig|6666666.104683.peg.1991	fig|6666666.104692.peg.3893	fig|6666666.104740.peg.6167	
RecD-like DNA helicase YrrC						fig|6666666.104664.peg.78		fig|6666666.104683.peg.132	fig|6666666.104692.peg.166		
Recombination protein RecR	fig|6666666.104566.peg.55	fig|6666666.104573.peg.310	fig|6666666.104574.peg.116	fig|6666666.104604.peg.834	fig|6666666.104655.peg.1265	fig|6666666.104664.peg.3547	fig|6666666.104681.peg.1777	fig|6666666.104683.peg.2808	fig|6666666.104692.peg.3200	fig|6666666.104740.peg.3943	
Redox-sensing transcriptional regulator QorR										fig|6666666.104740.peg.2593	
Redox-sensing transcriptional regulator QorR, putative							fig|6666666.104681.peg.805,fig|6666666.104681.peg.5599				
Redox-sensitive transcriptional activator SoxR						fig|6666666.104664.peg.633	fig|6666666.104681.peg.501,fig|6666666.104681.peg.5099	fig|6666666.104683.peg.2495,fig|6666666.104683.peg.3425	fig|6666666.104692.peg.481,fig|6666666.104692.peg.4216	fig|6666666.104740.peg.4633	
Redox-sensitive transcriptional regulator (AT-rich DNA-binding protein)						fig|6666666.104664.peg.3726	fig|6666666.104681.peg.81	fig|6666666.104683.peg.3653	fig|6666666.104692.peg.2582	fig|6666666.104740.peg.4872	
Regulatory protein RecX	fig|6666666.104566.peg.900	fig|6666666.104573.peg.1072	fig|6666666.104574.peg.707	fig|6666666.104604.peg.1661	fig|6666666.104655.peg.1659	fig|6666666.104664.peg.4701	fig|6666666.104681.peg.3868	fig|6666666.104683.peg.1780	fig|6666666.104692.peg.3688	fig|6666666.104740.peg.6339	
RelE/StbE replicon stabilization toxin							fig|6666666.104681.peg.5025				
Replicative DNA helicase (DnaB) (EC 3.6.4.12)							fig|6666666.104681.peg.4847				
Repressor CsoR of the copZA operon						fig|6666666.104664.peg.4595	fig|6666666.104681.peg.171,fig|6666666.104681.peg.273	fig|6666666.104683.peg.1897	fig|6666666.104692.peg.3804	fig|6666666.104740.peg.6658	
Respiratory nitrate reductase alpha chain (EC 1.7.99.4)			fig|6666666.104574.peg.850				fig|6666666.104681.peg.3083			fig|6666666.104740.peg.544,fig|6666666.104740.peg.1197	
Respiratory nitrate reductase beta chain (EC 1.7.99.4)			fig|6666666.104574.peg.849				fig|6666666.104681.peg.3082			fig|6666666.104740.peg.543,fig|6666666.104740.peg.1198	
Respiratory nitrate reductase delta chain (EC 1.7.99.4)			fig|6666666.104574.peg.848				fig|6666666.104681.peg.3081			fig|6666666.104740.peg.542,fig|6666666.104740.peg.1199	
Respiratory nitrate reductase gamma chain (EC 1.7.99.4)			fig|6666666.104574.peg.847				fig|6666666.104681.peg.3080			fig|6666666.104740.peg.541,fig|6666666.104740.peg.1200	
Riboflavin kinase (EC 2.7.1.26)	fig|6666666.104566.peg.884	fig|6666666.104573.peg.1056	fig|6666666.104574.peg.716	fig|6666666.104604.peg.1693	fig|6666666.104655.peg.1673	fig|6666666.104664.peg.3259	fig|6666666.104681.peg.3908	fig|6666666.104683.peg.3321	fig|6666666.104692.peg.4111	fig|6666666.104740.peg.6064	
Riboflavin synthase eubacterial/eukaryotic (EC 2.5.1.9)						fig|6666666.104664.peg.926	fig|6666666.104681.peg.4023	fig|6666666.104683.peg.520	fig|6666666.104692.peg.1010	fig|6666666.104740.peg.6182	
Riboflavin transporter PnuX						fig|6666666.104664.peg.295	fig|6666666.104681.peg.97	fig|6666666.104683.peg.4356	fig|6666666.104692.peg.4390	fig|6666666.104740.peg.3017	
Ribokinase (EC 2.7.1.15)	fig|6666666.104566.peg.381,fig|6666666.104566.peg.521,fig|6666666.104566.peg.1315	fig|6666666.104573.peg.533,fig|6666666.104573.peg.1373,fig|6666666.104573.peg.1756	fig|6666666.104574.peg.1376	fig|6666666.104604.peg.314,fig|6666666.104604.peg.1674	fig|6666666.104655.peg.672	fig|6666666.104664.peg.959,fig|6666666.104664.peg.4687	fig|6666666.104681.peg.5562,fig|6666666.104681.peg.5796,fig|6666666.104681.peg.6064	fig|6666666.104683.peg.726,fig|6666666.104683.peg.1825	fig|6666666.104692.peg.1634,fig|6666666.104692.peg.3733	fig|6666666.104740.peg.403,fig|6666666.104740.peg.4734	
Ribonuclease D (EC 3.1.26.3)	fig|6666666.104566.peg.1032		fig|6666666.104574.peg.406	fig|6666666.104604.peg.1536	fig|6666666.104655.peg.1524		fig|6666666.104681.peg.5737	fig|6666666.104683.peg.1860	fig|6666666.104692.peg.3768	fig|6666666.104740.peg.4681	
Ribonuclease E (EC 3.1.26.12)								fig|6666666.104683.peg.1123	fig|6666666.104692.peg.2771	fig|6666666.104740.peg.3164	
Ribonuclease HI (EC 3.1.26.4)	fig|6666666.104566.peg.1355	fig|6666666.104573.peg.20	fig|6666666.104574.peg.1941	fig|6666666.104604.peg.925	fig|6666666.104655.peg.1034		fig|6666666.104681.peg.5267			fig|6666666.104740.peg.3597	
Ribonuclease HII (EC 3.1.26.4)	fig|6666666.104566.peg.845	fig|6666666.104573.peg.1024	fig|6666666.104574.peg.305	fig|6666666.104604.peg.1727	fig|6666666.104655.peg.1700	fig|6666666.104664.peg.3184	fig|6666666.104681.peg.3987	fig|6666666.104683.peg.3249	fig|6666666.104692.peg.4038	fig|6666666.104740.peg.1923	
Ribonuclease III (EC 3.1.26.3)	fig|6666666.104566.peg.646	fig|6666666.104573.peg.1534	fig|6666666.104574.peg.1398	fig|6666666.104604.peg.49	fig|6666666.104655.peg.354	fig|6666666.104664.peg.4559	fig|6666666.104681.peg.1977	fig|6666666.104683.peg.4403	fig|6666666.104692.peg.4433	fig|6666666.104740.peg.1966	
Ribonuclease J2 (endoribonuclease in RNA processing)	fig|6666666.104566.peg.893	fig|6666666.104573.peg.1065	fig|6666666.104574.peg.699	fig|6666666.104604.peg.1680	fig|6666666.104655.peg.1666	fig|6666666.104664.peg.1979	fig|6666666.104681.peg.3894	fig|6666666.104683.peg.3337	fig|6666666.104692.peg.4127	fig|6666666.104740.peg.4383	
Ribonuclease P protein component (EC 3.1.26.5)					fig|6666666.104655.peg.310	fig|6666666.104664.peg.1330	fig|6666666.104681.peg.4912	fig|6666666.104683.peg.3008	fig|6666666.104692.peg.1474	fig|6666666.104740.peg.4259	
Ribonuclease PH (EC 2.7.7.56)	fig|6666666.104566.peg.677	fig|6666666.104573.peg.1567	fig|6666666.104574.peg.1361	fig|6666666.104604.peg.25	fig|6666666.104655.peg.40	fig|6666666.104664.peg.4472	fig|6666666.104681.peg.1015	fig|6666666.104683.peg.4508	fig|6666666.104692.peg.4537	fig|6666666.104740.peg.7004	
Ribonuclease Z (EC 3.1.26.11)	fig|6666666.104566.peg.678		fig|6666666.104574.peg.1362	fig|6666666.104604.peg.24	fig|6666666.104655.peg.39		fig|6666666.104681.peg.6019				
Ribonucleotide reductase of class II (coenzyme B12-dependent) (EC 1.17.4.1)						fig|6666666.104664.peg.4665	fig|6666666.104681.peg.4386	fig|6666666.104683.peg.1804	fig|6666666.104692.peg.3711	fig|6666666.104740.peg.4184,fig|6666666.104740.peg.5472,fig|6666666.104740.peg.6312	
Ribonucleotide reductase of class III (anaerobic), activating protein (EC 1.97.1.4)	fig|6666666.104566.peg.1730	fig|6666666.104573.peg.100	fig|6666666.104574.peg.538	fig|6666666.104604.peg.1138	fig|6666666.104655.peg.127						
Ribonucleotide reductase of class III (anaerobic), large subunit (EC 1.17.4.2)	fig|6666666.104566.peg.1731	fig|6666666.104573.peg.101	fig|6666666.104574.peg.537	fig|6666666.104604.peg.1139	fig|6666666.104655.peg.126						
Ribonucleotide reductase of class Ia (aerobic), alpha subunit (EC 1.17.4.1)							fig|6666666.104681.peg.508	fig|6666666.104683.peg.970	fig|6666666.104692.peg.2210	fig|6666666.104740.peg.2311	
Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1)						fig|6666666.104664.peg.1782	fig|6666666.104681.peg.507	fig|6666666.104683.peg.969	fig|6666666.104692.peg.2211	fig|6666666.104740.peg.2310	
Ribonucleotide reductase of class Ib (aerobic), alpha subunit (EC 1.17.4.1)	fig|6666666.104566.peg.1393	fig|6666666.104573.peg.165	fig|6666666.104574.peg.657	fig|6666666.104604.peg.919	fig|6666666.104655.peg.1063						
Ribonucleotide reductase of class Ib (aerobic), beta subunit (EC 1.17.4.1)	fig|6666666.104566.peg.1396,fig|6666666.104566.peg.1670	fig|6666666.104573.peg.161,fig|6666666.104573.peg.414	fig|6666666.104574.peg.669	fig|6666666.104604.peg.684,fig|6666666.104604.peg.914	fig|6666666.104655.peg.1068						
Ribonucleotide reductase transcriptional regulator NrdR	fig|6666666.104566.peg.907	fig|6666666.104573.peg.1079	fig|6666666.104574.peg.202	fig|6666666.104604.peg.1654	fig|6666666.104655.peg.1651	fig|6666666.104664.peg.4663	fig|6666666.104681.peg.4385	fig|6666666.104683.peg.1802	fig|6666666.104692.peg.3709	fig|6666666.104740.peg.6313	
Ribonucleotide reduction protein NrdI	fig|6666666.104566.peg.1392	fig|6666666.104573.peg.166	fig|6666666.104574.peg.656	fig|6666666.104604.peg.920	fig|6666666.104655.peg.1062						
Ribose 5-phosphate isomerase B (EC 5.3.1.6)	fig|6666666.104566.peg.787	fig|6666666.104573.peg.967	fig|6666666.104574.peg.1078,fig|6666666.104574.peg.1809	fig|6666666.104604.peg.718,fig|6666666.104604.peg.1052	fig|6666666.104655.peg.173,fig|6666666.104655.peg.186	fig|6666666.104664.peg.1129,fig|6666666.104664.peg.2172,fig|6666666.104664.peg.2509	fig|6666666.104681.peg.1535	fig|6666666.104683.peg.1169,fig|6666666.104683.peg.1945,fig|6666666.104683.peg.2545	fig|6666666.104692.peg.784,fig|6666666.104692.peg.2824,fig|6666666.104692.peg.3844	fig|6666666.104740.peg.5191	
Ribose ABC transport system, ATP-binding protein RbsA (TC 3.A.1.2.1)	fig|6666666.104566.peg.968,fig|6666666.104566.peg.1123	fig|6666666.104573.peg.577,fig|6666666.104573.peg.922				fig|6666666.104664.peg.1047,fig|6666666.104664.peg.1494,fig|6666666.104664.peg.2425,fig|6666666.104664.peg.3326	fig|6666666.104681.peg.6393	fig|6666666.104683.peg.1249,fig|6666666.104683.peg.1435,fig|6666666.104683.peg.2665,fig|6666666.104683.peg.4015	fig|6666666.104692.peg.684,fig|6666666.104692.peg.1233,fig|6666666.104692.peg.1885,fig|6666666.104692.peg.2905	fig|6666666.104740.peg.5585	
Ribose ABC transport system, high affinity permease RbsD (TC 3.A.1.2.1)							fig|6666666.104681.peg.6065				
Ribose ABC transport system, periplasmic ribose-binding protein RbsB (TC 3.A.1.2.1)	fig|6666666.104566.peg.1122					fig|6666666.104664.peg.1291	fig|6666666.104681.peg.6392	fig|6666666.104683.peg.3037	fig|6666666.104692.peg.1503	fig|6666666.104740.peg.5584	
Ribose ABC transport system, permease protein RbsC (TC 3.A.1.2.1)	fig|6666666.104566.peg.967,fig|6666666.104566.peg.1121	fig|6666666.104573.peg.576,fig|6666666.104573.peg.923,fig|6666666.104573.peg.924	fig|6666666.104574.peg.549			fig|6666666.104664.peg.1048,fig|6666666.104664.peg.1049,fig|6666666.104664.peg.1495,fig|6666666.104664.peg.3327	fig|6666666.104681.peg.3323,fig|6666666.104681.peg.6394	fig|6666666.104683.peg.1248,fig|6666666.104683.peg.1433,fig|6666666.104683.peg.1434,fig|6666666.104683.peg.2664,fig|6666666.104683.peg.4014	fig|6666666.104692.peg.685,fig|6666666.104692.peg.1234,fig|6666666.104692.peg.1886,fig|6666666.104692.peg.1887,fig|6666666.104692.peg.2904	fig|6666666.104740.peg.5586	
Ribose ABC transporter, periplasmic ribose-binding protein RbsB (TC 3.A.1.2.1)						fig|6666666.104664.peg.1050,fig|6666666.104664.peg.3328		fig|6666666.104683.peg.1432,fig|6666666.104683.peg.4013	fig|6666666.104692.peg.1236,fig|6666666.104692.peg.1888		
Ribose operon repressor	fig|6666666.104566.peg.970	fig|6666666.104573.peg.579				fig|6666666.104664.peg.4601	fig|6666666.104681.peg.2786,fig|6666666.104681.peg.5570,fig|6666666.104681.peg.5582	fig|6666666.104683.peg.1904	fig|6666666.104692.peg.3811	fig|6666666.104740.peg.925,fig|6666666.104740.peg.6852	
Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	fig|6666666.104566.peg.353	fig|6666666.104573.peg.1346	fig|6666666.104574.peg.237	fig|6666666.104604.peg.529	fig|6666666.104655.peg.1392	fig|6666666.104664.peg.4190	fig|6666666.104681.peg.2248,fig|6666666.104681.peg.5193	fig|6666666.104683.peg.4795	fig|6666666.104692.peg.4826	fig|6666666.104740.peg.2494,fig|6666666.104740.peg.3267	
Ribosomal RNA large subunit methyltransferase A (EC 2.1.1.51)						fig|6666666.104664.peg.4439	fig|6666666.104681.peg.4259	fig|6666666.104683.peg.4537	fig|6666666.104692.peg.4567	fig|6666666.104740.peg.3308	
Ribosomal RNA large subunit methyltransferase N (EC 2.1.1.-)			fig|6666666.104574.peg.724			fig|6666666.104664.peg.3197	fig|6666666.104681.peg.3968	fig|6666666.104683.peg.3261	fig|6666666.104692.peg.4050	fig|6666666.104740.peg.2187	
Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)	fig|6666666.104566.peg.600	fig|6666666.104573.peg.1487	fig|6666666.104574.peg.58	fig|6666666.104604.peg.94	fig|6666666.104655.peg.964	fig|6666666.104664.peg.2311	fig|6666666.104681.peg.349	fig|6666666.104683.peg.3139	fig|6666666.104692.peg.3927	fig|6666666.104740.peg.3108	
Ribosomal large subunit pseudouridine synthase A (EC 4.2.1.70)				fig|6666666.104604.peg.430		fig|6666666.104664.peg.1154		fig|6666666.104683.peg.1931	fig|6666666.104692.peg.3829	fig|6666666.104740.peg.54	
Ribosomal large subunit pseudouridine synthase B (EC 4.2.1.70)	fig|6666666.104566.peg.501	fig|6666666.104573.peg.1731	fig|6666666.104574.peg.1720	fig|6666666.104604.peg.146	fig|6666666.104655.peg.1011	fig|6666666.104664.peg.1997	fig|6666666.104681.peg.114	fig|6666666.104683.peg.667	fig|6666666.104692.peg.1158	fig|6666666.104740.peg.5975	
Ribosomal large subunit pseudouridine synthase D (EC 4.2.1.70)	fig|6666666.104566.peg.934	fig|6666666.104573.peg.1105	fig|6666666.104574.peg.102	fig|6666666.104604.peg.1629	fig|6666666.104655.peg.1626	fig|6666666.104664.peg.1910	fig|6666666.104681.peg.3800	fig|6666666.104683.peg.3396	fig|6666666.104692.peg.4186	fig|6666666.104740.peg.4522	
Ribosomal protein S12p Asp88 (E. coli) methylthiotransferase						fig|6666666.104664.peg.1962	fig|6666666.104681.peg.3884	fig|6666666.104683.peg.3350	fig|6666666.104692.peg.4139	fig|6666666.104740.peg.4589	
Ribosomal protein S6 glutaminyl transferase							fig|6666666.104681.peg.5075				
Ribosomal subunit interface protein	fig|6666666.104566.peg.250	fig|6666666.104573.peg.1247	fig|6666666.104574.peg.1321	fig|6666666.104604.peg.324	fig|6666666.104655.peg.1477	fig|6666666.104664.peg.3022	fig|6666666.104681.peg.711	fig|6666666.104683.peg.3918	fig|6666666.104692.peg.1332	fig|6666666.104740.peg.2283	
Ribosomal-protein-L7p-serine acetyltransferase							fig|6666666.104681.peg.1642				
Ribosomal-protein-S18p-alanine acetyltransferase (EC 2.3.1.-)	fig|6666666.104566.peg.180	fig|6666666.104573.peg.1177	fig|6666666.104574.peg.828	fig|6666666.104604.peg.397	fig|6666666.104655.peg.597	fig|6666666.104664.peg.3897	fig|6666666.104681.peg.3743	fig|6666666.104683.peg.4155	fig|6666666.104692.peg.2414	fig|6666666.104740.peg.2700	
Ribosomal-protein-S5p-alanine acetyltransferase						fig|6666666.104664.peg.217,fig|6666666.104664.peg.4133	fig|6666666.104681.peg.150	fig|6666666.104683.peg.4861	fig|6666666.104692.peg.4893	fig|6666666.104740.peg.1433,fig|6666666.104740.peg.3321	
Ribosomal-protein-S5p-alanine acetyltransferase related proteins							fig|6666666.104681.peg.253,fig|6666666.104681.peg.3336				
Ribosome protection-type tetracycline resistance related proteins							fig|6666666.104681.peg.5944			fig|6666666.104740.peg.4418	
Ribosome recycling factor	fig|6666666.104566.peg.866	fig|6666666.104573.peg.1041	fig|6666666.104574.peg.722	fig|6666666.104604.peg.1712	fig|6666666.104655.peg.1687	fig|6666666.104664.peg.3176	fig|6666666.104681.peg.3970	fig|6666666.104683.peg.3256	fig|6666666.104692.peg.4045	fig|6666666.104740.peg.2194	
Ribosome small subunit-stimulated GTPase EngC	fig|6666666.104566.peg.1519	fig|6666666.104573.peg.225	fig|6666666.104574.peg.1023	fig|6666666.104604.peg.1211	fig|6666666.104655.peg.787	fig|6666666.104664.peg.3020	fig|6666666.104681.peg.1372,fig|6666666.104681.peg.4583	fig|6666666.104683.peg.3907	fig|6666666.104692.peg.1343	fig|6666666.104740.peg.2271	
Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog)	fig|6666666.104566.peg.559	fig|6666666.104573.peg.1443	fig|6666666.104574.peg.668	fig|6666666.104604.peg.188							
Ribosome-binding factor A	fig|6666666.104566.peg.877	fig|6666666.104573.peg.1052	fig|6666666.104574.peg.713	fig|6666666.104604.peg.1700	fig|6666666.104655.peg.1678	fig|6666666.104664.peg.3253	fig|6666666.104681.peg.3920	fig|6666666.104683.peg.3316	fig|6666666.104692.peg.4106	fig|6666666.104740.peg.6052	
Ribosyl nicotinamide transporter, PnuC-like							fig|6666666.104681.peg.2860				
Ribosylnicotinamide kinase (EC 2.7.1.22)							fig|6666666.104681.peg.2859				
Ribulokinase (EC 2.7.1.16)		fig|6666666.104573.peg.917			fig|6666666.104655.peg.633						
Ribulosamine/erythrulosamine 3-kinase potentially involved in protein deglycation		fig|6666666.104573.peg.432	fig|6666666.104574.peg.1204		fig|6666666.104655.peg.726	fig|6666666.104664.peg.319	fig|6666666.104681.peg.4770	fig|6666666.104683.peg.4334	fig|6666666.104692.peg.4369	fig|6666666.104740.peg.6393	
Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	fig|6666666.104566.peg.550	fig|6666666.104573.peg.1434	fig|6666666.104574.peg.1758	fig|6666666.104604.peg.179	fig|6666666.104655.peg.409	fig|6666666.104664.peg.927	fig|6666666.104681.peg.4025	fig|6666666.104683.peg.521	fig|6666666.104692.peg.1011	fig|6666666.104740.peg.6180	
Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake	fig|6666666.104566.peg.849,fig|6666666.104566.peg.1082	fig|6666666.104573.peg.1028	fig|6666666.104574.peg.301	fig|6666666.104604.peg.1723	fig|6666666.104655.peg.1696	fig|6666666.104664.peg.3071	fig|6666666.104681.peg.3981	fig|6666666.104683.peg.2401	fig|6666666.104692.peg.984	fig|6666666.104740.peg.1918,fig|6666666.104740.peg.6792,fig|6666666.104740.peg.6957	
Rrf2 family transcriptional regulator, group III						fig|6666666.104664.peg.4426		fig|6666666.104683.peg.4546	fig|6666666.104692.peg.4578		
RsbR, positive regulator of sigma-B										fig|6666666.104740.peg.1365	
RsbS, negative regulator of sigma-B										fig|6666666.104740.peg.1366	
S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	fig|6666666.104566.peg.1360	fig|6666666.104573.peg.23	fig|6666666.104574.peg.1911	fig|6666666.104604.peg.923	fig|6666666.104655.peg.1038						
S-adenosylmethionine decarboxylase proenzyme (EC 4.1.1.50), prokaryotic class 1B										fig|6666666.104740.peg.392,fig|6666666.104740.peg.1299	
S-adenosylmethionine synthetase (EC 2.5.1.6)	fig|6666666.104566.peg.554	fig|6666666.104573.peg.1438	fig|6666666.104574.peg.1753	fig|6666666.104604.peg.183,fig|6666666.104604.peg.1333,fig|6666666.104604.peg.1387	fig|6666666.104655.peg.413,fig|6666666.104655.peg.1756	fig|6666666.104664.peg.1415	fig|6666666.104681.peg.2606	fig|6666666.104683.peg.531	fig|6666666.104692.peg.1020	fig|6666666.104740.peg.6264	
S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 5.-.-.-)										fig|6666666.104740.peg.2042	
S-nitrosomycothiol reductase MscR						fig|6666666.104664.peg.1773	fig|6666666.104681.peg.3388	fig|6666666.104683.peg.978	fig|6666666.104692.peg.2202	fig|6666666.104740.peg.3516	
S-ribosylhomocysteine lyase (EC 4.4.1.21)	fig|6666666.104566.peg.1361	fig|6666666.104573.peg.24	fig|6666666.104574.peg.1882	fig|6666666.104604.peg.922	fig|6666666.104655.peg.1039						
SOS-response repressor and protease LexA (EC 3.4.21.88)	fig|6666666.104566.peg.905	fig|6666666.104573.peg.1077	fig|6666666.104574.peg.204	fig|6666666.104604.peg.1656	fig|6666666.104655.peg.1653	fig|6666666.104664.peg.4662	fig|6666666.104681.peg.4383	fig|6666666.104683.peg.1801	fig|6666666.104692.peg.3708	fig|6666666.104740.peg.1531,fig|6666666.104740.peg.6315	
SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182)	fig|6666666.104566.peg.359	fig|6666666.104573.peg.1352	fig|6666666.104574.peg.1166	fig|6666666.104604.peg.513	fig|6666666.104655.peg.1386	fig|6666666.104664.peg.4169	fig|6666666.104681.peg.5183,fig|6666666.104681.peg.5457	fig|6666666.104683.peg.4814	fig|6666666.104692.peg.4846	fig|6666666.104740.peg.3282	
SSU ribosomal protein S10p (S20e)			fig|6666666.104574.peg.1263	fig|6666666.104604.peg.352	fig|6666666.104655.peg.207		fig|6666666.104681.peg.3677	fig|6666666.104683.peg.4231	fig|6666666.104692.peg.2491	fig|6666666.104740.peg.2800	
SSU ribosomal protein S11p (S14e)			fig|6666666.104574.peg.1290	fig|6666666.104604.peg.379	fig|6666666.104655.peg.235		fig|6666666.104681.peg.3705	fig|6666666.104683.peg.4202	fig|6666666.104692.peg.2462	fig|6666666.104740.peg.2772	
SSU ribosomal protein S12p (S23e)	fig|6666666.104566.peg.229	fig|6666666.104573.peg.1226	fig|6666666.104574.peg.1247	fig|6666666.104604.peg.347	fig|6666666.104655.peg.201	fig|6666666.104664.peg.3812	fig|6666666.104681.peg.3673	fig|6666666.104683.peg.4235	fig|6666666.104692.peg.2495	fig|6666666.104740.peg.2804	
SSU ribosomal protein S13p (S18e)			fig|6666666.104574.peg.1289	fig|6666666.104604.peg.378	fig|6666666.104655.peg.234		fig|6666666.104681.peg.3704	fig|6666666.104683.peg.4203	fig|6666666.104692.peg.2463	fig|6666666.104740.peg.2774	
SSU ribosomal protein S14p (S29e)			fig|6666666.104574.peg.1277,fig|6666666.104574.peg.1771	fig|6666666.104604.peg.366	fig|6666666.104655.peg.221		fig|6666666.104681.peg.3691	fig|6666666.104683.peg.3508,fig|6666666.104683.peg.4217	fig|6666666.104692.peg.2477,fig|6666666.104692.peg.4294	fig|6666666.104740.peg.2786	
SSU ribosomal protein S14p (S29e), zinc-dependent			fig|6666666.104574.peg.1277	fig|6666666.104604.peg.366	fig|6666666.104655.peg.221		fig|6666666.104681.peg.3691	fig|6666666.104683.peg.4217	fig|6666666.104692.peg.2477	fig|6666666.104740.peg.2786	
SSU ribosomal protein S14p (S29e), zinc-independent			fig|6666666.104574.peg.1771					fig|6666666.104683.peg.3508	fig|6666666.104692.peg.4294		
SSU ribosomal protein S15p (S13e)	fig|6666666.104566.peg.886	fig|6666666.104573.peg.1058	fig|6666666.104574.peg.717	fig|6666666.104604.peg.1692	fig|6666666.104655.peg.1672	fig|6666666.104664.peg.3256	fig|6666666.104681.peg.3907	fig|6666666.104683.peg.3324	fig|6666666.104692.peg.4114	fig|6666666.104740.peg.6067	
SSU ribosomal protein S16p	fig|6666666.104566.peg.839	fig|6666666.104573.peg.1018	fig|6666666.104574.peg.313	fig|6666666.104604.peg.1733	fig|6666666.104655.peg.1707	fig|6666666.104664.peg.3190	fig|6666666.104681.peg.3993	fig|6666666.104683.peg.3243	fig|6666666.104692.peg.4032	fig|6666666.104740.peg.1931	
SSU ribosomal protein S17p (S11e)			fig|6666666.104574.peg.1273	fig|6666666.104604.peg.362	fig|6666666.104655.peg.217		fig|6666666.104681.peg.3687	fig|6666666.104683.peg.4221	fig|6666666.104692.peg.2481	fig|6666666.104740.peg.2790	
SSU ribosomal protein S18p	fig|6666666.104566.peg.1279	fig|6666666.104573.peg.498	fig|6666666.104574.peg.1958	fig|6666666.104604.peg.1002	fig|6666666.104655.peg.290	fig|6666666.104664.peg.1289,fig|6666666.104664.peg.1819	fig|6666666.104681.peg.4859	fig|6666666.104683.peg.3054,fig|6666666.104683.peg.3507	fig|6666666.104692.peg.1520,fig|6666666.104692.peg.4293	fig|6666666.104740.peg.4311	
SSU ribosomal protein S18p, zinc-dependent								fig|6666666.104683.peg.3054	fig|6666666.104692.peg.1520	fig|6666666.104740.peg.4311	
SSU ribosomal protein S18p, zinc-independent			fig|6666666.104574.peg.1958	fig|6666666.104604.peg.1002	fig|6666666.104655.peg.290		fig|6666666.104681.peg.4859	fig|6666666.104683.peg.3507	fig|6666666.104692.peg.4293		
SSU ribosomal protein S19p (S15e)			fig|6666666.104574.peg.1268	fig|6666666.104604.peg.357	fig|6666666.104655.peg.212		fig|6666666.104681.peg.3682	fig|6666666.104683.peg.4226	fig|6666666.104692.peg.2486	fig|6666666.104740.peg.2795	
SSU ribosomal protein S1p	fig|6666666.104566.peg.478	fig|6666666.104573.peg.1707	fig|6666666.104574.peg.1666	fig|6666666.104604.peg.119	fig|6666666.104655.peg.433	fig|6666666.104664.peg.2029	fig|6666666.104681.peg.2869	fig|6666666.104683.peg.636	fig|6666666.104692.peg.1125	fig|6666666.104740.peg.3631	
SSU ribosomal protein S20p			fig|6666666.104574.peg.159	fig|6666666.104604.peg.84	fig|6666666.104655.peg.879		fig|6666666.104681.peg.363	fig|6666666.104683.peg.1105	fig|6666666.104692.peg.2753	fig|6666666.104740.peg.3145	
SSU ribosomal protein S2p (SAe)	fig|6666666.104566.peg.859	fig|6666666.104573.peg.1036	fig|6666666.104574.peg.298	fig|6666666.104604.peg.1719	fig|6666666.104655.peg.1691	fig|6666666.104664.peg.3179	fig|6666666.104681.peg.3973	fig|6666666.104683.peg.3253	fig|6666666.104692.peg.4042	fig|6666666.104740.peg.2197	
SSU ribosomal protein S3p (S3e)			fig|6666666.104574.peg.1270	fig|6666666.104604.peg.359	fig|6666666.104655.peg.214		fig|6666666.104681.peg.3684	fig|6666666.104683.peg.4224	fig|6666666.104692.peg.2484	fig|6666666.104740.peg.2767,fig|6666666.104740.peg.2793	
SSU ribosomal protein S4p (S9e)	fig|6666666.104566.peg.569	fig|6666666.104573.peg.1452	fig|6666666.104574.peg.1733	fig|6666666.104604.peg.197	fig|6666666.104655.peg.424	fig|6666666.104664.peg.3836	fig|6666666.104681.peg.3706	fig|6666666.104683.peg.4201	fig|6666666.104692.peg.2461	fig|6666666.104740.peg.2771	
SSU ribosomal protein S5p (S2e)	fig|6666666.104566.peg.205	fig|6666666.104573.peg.1201	fig|6666666.104574.peg.1281	fig|6666666.104604.peg.370	fig|6666666.104655.peg.225		fig|6666666.104681.peg.3695	fig|6666666.104683.peg.4213	fig|6666666.104692.peg.2473	fig|6666666.104740.peg.2782	
SSU ribosomal protein S6p			fig|6666666.104574.peg.1960	fig|6666666.104604.peg.999	fig|6666666.104655.peg.292		fig|6666666.104681.peg.4861	fig|6666666.104683.peg.3056	fig|6666666.104692.peg.1522	fig|6666666.104740.peg.4313	
